#t_sec  ram_gb
60	2.42
300	12.10
600	19.70
900	21.70
1200	24.03
1500	25.83
1800	27.38
2100	40.03
2400	58.20
2700	58.20
3000	58.20
3300	60.60
3600	68.70
3900	74.50
4200	75.10
4500	76.20
4800	77.10
5100	77.30
5400	77.30
5700	77.30
6000	77.30
6300	77.30
6600	77.30
6900	77.30
7200	77.30
7500	77.30
7800	77.30
8100	77.30
